transport_type,line_number,vehicle_id,fleet_number,lat,lon,heading_deg,speed_kmh,floor_type,destination,snapshot_ts,snapshot_date
2,8,1236,35,59.42012,24.64664,355,,Z,Äigrumäe,2026-05-23 08:08:20+03,2026-05-23
2,8,1474,3,59.47183,24.83598,12,,Z,Äigrumäe,2026-05-23 08:08:20+03,2026-05-23
2,8,1476,62,59.44285,24.78857,291,,Z,Väike-Õismäe,2026-05-23 08:08:20+03,2026-05-23
2,8,1710,19,59.44253,24.74776,61,,Z,Äigrumäe,2026-05-23 08:08:20+03,2026-05-23
2,8,3393,92,59.48832,24.87068,243,,Z,Väike-Õismäe,2026-05-23 08:08:20+03,2026-05-23
2,8,1186,50,59.42142,24.64909,145,,Z,Väike-Õismäe,2026-05-23 08:08:50+03,2026-05-23
2,8,1236,35,59.42045,24.64469,324,,Z,Äigrumäe,2026-05-23 08:08:50+03,2026-05-23
2,8,1474,3,59.47418,24.83778,22,,Z,Äigrumäe,2026-05-23 08:08:50+03,2026-05-23
2,8,1476,62,59.44331,24.78599,289,,Z,Väike-Õismäe,2026-05-23 08:08:50+03,2026-05-23
2,8,1710,19,59.44351,24.75008,7,,Z,Äigrumäe,2026-05-23 08:08:50+03,2026-05-23
2,8,3393,92,59.48774,24.86882,238,,Z,Väike-Õismäe,2026-05-23 08:08:50+03,2026-05-23
2,8,1186,50,59.42106,24.64945,145,,Z,Väike-Õismäe,2026-05-23 08:09:20+03,2026-05-23
2,8,1236,35,59.4209,24.64398,321,,Z,Äigrumäe,2026-05-23 08:09:20+03,2026-05-23
2,8,1474,3,59.47444,24.84205,74,,Z,Äigrumäe,2026-05-23 08:09:20+03,2026-05-23
2,8,1476,62,59.44357,24.78056,262,,Z,Väike-Õismäe,2026-05-23 08:09:20+03,2026-05-23
2,8,1710,19,59.44342,24.75057,83,,Z,Äigrumäe,2026-05-23 08:09:20+03,2026-05-23
2,8,3393,92,59.48704,24.86533,260,,Z,Väike-Õismäe,2026-05-23 08:09:20+03,2026-05-23
2,8,1186,50,59.42042,24.64694,252,,Z,Väike-Õismäe,2026-05-23 08:09:50+03,2026-05-23
2,8,1236,35,59.42244,24.6452,47,,Z,Äigrumäe,2026-05-23 08:09:50+03,2026-05-23
2,8,1474,3,59.47589,24.84614,31,,Z,Äigrumäe,2026-05-23 08:09:50+03,2026-05-23
2,8,1476,62,59.44258,24.77553,247,,Z,Väike-Õismäe,2026-05-23 08:09:50+03,2026-05-23
2,8,1710,19,59.44286,24.75173,141,,Z,Äigrumäe,2026-05-23 08:09:50+03,2026-05-23
2,8,3393,92,59.48625,24.86361,212,,Z,Väike-Õismäe,2026-05-23 08:09:50+03,2026-05-23
2,8,1186,50,59.4202,24.64597,245,,Z,Väike-Õismäe,2026-05-23 08:10:20+03,2026-05-23
2,8,1236,35,59.4229,24.64709,56,,Z,Äigrumäe,2026-05-23 08:10:20+03,2026-05-23
2,8,1474,3,59.47815,24.8481,46,,Z,Äigrumäe,2026-05-23 08:10:20+03,2026-05-23
2,8,1476,62,59.44258,24.77552,247,,Z,Väike-Õismäe,2026-05-23 08:10:20+03,2026-05-23
2,8,1710,19,59.44111,24.7534,152,,Z,Äigrumäe,2026-05-23 08:10:20+03,2026-05-23
2,8,3393,92,59.48394,24.86041,226,,Z,Väike-Õismäe,2026-05-23 08:10:20+03,2026-05-23
2,8,1186,50,59.41934,24.64285,238,,Z,Väike-Õismäe,2026-05-23 08:10:51+03,2026-05-23
2,8,1236,35,59.42371,24.64858,59,,Z,Äigrumäe,2026-05-23 08:10:51+03,2026-05-23
2,8,1474,3,59.47963,24.85135,56,,Z,Äigrumäe,2026-05-23 08:10:51+03,2026-05-23
2,8,1476,62,59.44239,24.7747,245,,Z,Väike-Õismäe,2026-05-23 08:10:51+03,2026-05-23
2,8,1710,19,59.44035,24.75513,133,,Z,Äigrumäe,2026-05-23 08:10:51+03,2026-05-23
2,8,3393,92,59.48158,24.858,202,,Z,Väike-Õismäe,2026-05-23 08:10:51+03,2026-05-23
2,8,1186,50,59.41902,24.64231,238,,Z,Väike-Õismäe,2026-05-23 08:11:21+03,2026-05-23
2,8,1236,35,59.42399,24.64938,55,,Z,Äigrumäe,2026-05-23 08:11:21+03,2026-05-23
2,8,1474,3,59.48069,24.85601,49,,Z,Äigrumäe,2026-05-23 08:11:21+03,2026-05-23
2,8,1476,62,59.44129,24.76963,247,,Z,Väike-Õismäe,2026-05-23 08:11:21+03,2026-05-23
2,8,1710,19,59.43952,24.75899,105,,Z,Äigrumäe,2026-05-23 08:11:21+03,2026-05-23
2,8,3393,92,59.48007,24.85445,230,,Z,Väike-Õismäe,2026-05-23 08:11:21+03,2026-05-23
2,8,1186,50,59.41681,24.63993,203,,Z,Väike-Õismäe,2026-05-23 08:11:51+03,2026-05-23
2,8,1236,35,59.42537,24.65506,67,,Z,Äigrumäe,2026-05-23 08:11:51+03,2026-05-23
2,8,1474,3,59.48253,24.85881,23,,Z,Äigrumäe,2026-05-23 08:11:51+03,2026-05-23
2,8,1476,62,59.44111,24.76901,245,,Z,Väike-Õismäe,2026-05-23 08:11:51+03,2026-05-23
2,8,1710,19,59.43949,24.76058,98,,Z,Äigrumäe,2026-05-23 08:11:51+03,2026-05-23
2,8,3393,92,59.47987,24.85363,244,,Z,Väike-Õismäe,2026-05-23 08:11:51+03,2026-05-23
2,8,1186,50,59.41608,24.63963,199,,Z,Väike-Õismäe,2026-05-23 08:12:21+03,2026-05-23
2,8,1236,35,59.42632,24.65921,66,,Z,Äigrumäe,2026-05-23 08:12:21+03,2026-05-23
2,8,1474,3,59.48458,24.86163,45,,Z,Äigrumäe,2026-05-23 08:12:21+03,2026-05-23
2,8,1476,62,59.44031,24.76447,252,,Z,Väike-Õismäe,2026-05-23 08:12:21+03,2026-05-23
2,8,1710,19,59.44026,24.76528,70,,Z,Äigrumäe,2026-05-23 08:12:21+03,2026-05-23
2,8,3393,92,59.47873,24.84932,226,,Z,Väike-Õismäe,2026-05-23 08:12:21+03,2026-05-23
2,8,1186,50,59.41294,24.64044,160,,Z,Väike-Õismäe,2026-05-23 08:12:51+03,2026-05-23
2,8,1236,35,59.42671,24.66144,71,,Z,Äigrumäe,2026-05-23 08:12:51+03,2026-05-23
2,8,1474,3,59.48677,24.86414,25,,Z,Äigrumäe,2026-05-23 08:12:51+03,2026-05-23
2,8,1476,62,59.44026,24.7641,252,,Z,Väike-Õismäe,2026-05-23 08:12:51+03,2026-05-23
2,8,1710,19,59.44151,24.77153,67,,Z,Äigrumäe,2026-05-23 08:12:51+03,2026-05-23
2,8,3393,92,59.47689,24.84649,198,,Z,Väike-Õismäe,2026-05-23 08:12:51+03,2026-05-23
2,8,1186,50,59.41287,24.63758,294,,Z,Väike-Õismäe,2026-05-23 08:13:21+03,2026-05-23
2,8,1236,35,59.42758,24.66825,76,,Z,Äigrumäe,2026-05-23 08:13:21+03,2026-05-23
2,8,1474,3,59.48774,24.86886,60,,Z,Äigrumäe,2026-05-23 08:13:21+03,2026-05-23
2,8,1476,62,59.44006,24.75957,282,,Z,Väike-Õismäe,2026-05-23 08:13:21+03,2026-05-23
2,8,1710,19,59.4419,24.77306,61,,Z,Äigrumäe,2026-05-23 08:13:21+03,2026-05-23
2,8,3393,92,59.47476,24.84339,242,,Z,Väike-Õismäe,2026-05-23 08:13:21+03,2026-05-23
2,8,1186,50,59.41302,24.63446,287,,Z,Väike-Õismäe,2026-05-23 08:13:52+03,2026-05-23
2,8,1236,35,59.42799,24.67471,81,,Z,Äigrumäe,2026-05-23 08:13:52+03,2026-05-23
2,8,1474,3,59.48898,24.87315,61,,Z,Äigrumäe,2026-05-23 08:13:52+03,2026-05-23
2,8,1476,62,59.44019,24.75892,292,,Z,Väike-Õismäe,2026-05-23 08:13:52+03,2026-05-23
2,8,1710,19,59.44287,24.7775,65,,Z,Äigrumäe,2026-05-23 08:13:52+03,2026-05-23
2,8,3393,92,59.47414,24.83876,260,,Z,Väike-Õismäe,2026-05-23 08:13:52+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:14:22+03,2026-05-23
2,8,1236,35,59.42864,24.68017,75,,Z,Äigrumäe,2026-05-23 08:14:22+03,2026-05-23
2,8,1474,3,59.48977,24.87596,61,,Z,Äigrumäe,2026-05-23 08:14:22+03,2026-05-23
2,8,1476,62,59.44106,24.75432,288,,Z,Väike-Õismäe,2026-05-23 08:14:22+03,2026-05-23
2,8,1710,19,59.44341,24.78255,92,,Z,Äigrumäe,2026-05-23 08:14:22+03,2026-05-23
2,8,3393,92,59.47426,24.83802,283,,Z,Väike-Õismäe,2026-05-23 08:14:22+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:14:52+03,2026-05-23
2,8,1236,35,59.42874,24.68117,78,,Z,Äigrumäe,2026-05-23 08:14:52+03,2026-05-23
2,8,1474,3,59.4905,24.87837,60,,Z,Äigrumäe,2026-05-23 08:14:52+03,2026-05-23
2,8,1476,62,59.44357,24.75286,4,,Z,Väike-Õismäe,2026-05-23 08:14:52+03,2026-05-23
2,8,1710,19,59.44333,24.78449,98,,Z,Äigrumäe,2026-05-23 08:14:52+03,2026-05-23
2,8,3393,92,59.47425,24.83797,283,,Z,Väike-Õismäe,2026-05-23 08:14:52+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:15:22+03,2026-05-23
2,8,1236,35,59.42927,24.686,77,,Z,Äigrumäe,2026-05-23 08:15:22+03,2026-05-23
2,8,1474,3,59.48975,24.88061,164,,Z,Äigrumäe,2026-05-23 08:15:22+03,2026-05-23
2,8,1476,62,59.44382,24.75114,282,,Z,Väike-Õismäe,2026-05-23 08:15:22+03,2026-05-23
2,8,1710,19,59.44252,24.7891,118,,Z,Äigrumäe,2026-05-23 08:15:22+03,2026-05-23
2,8,3393,92,59.47424,24.83794,283,,Z,Väike-Õismäe,2026-05-23 08:15:22+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:15:52+03,2026-05-23
2,8,1236,35,59.42952,24.69154,86,,Z,Äigrumäe,2026-05-23 08:15:52+03,2026-05-23
2,8,1474,3,59.48733,24.88111,177,,Z,Äigrumäe,2026-05-23 08:15:52+03,2026-05-23
2,8,1476,62,59.44401,24.74932,280,,Z,Väike-Õismäe,2026-05-23 08:15:52+03,2026-05-23
2,8,1710,19,59.44251,24.78913,118,,Z,Äigrumäe,2026-05-23 08:15:52+03,2026-05-23
2,8,3393,92,59.47396,24.83708,244,,Z,Väike-Õismäe,2026-05-23 08:15:52+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:16:22+03,2026-05-23
2,8,1236,35,59.42955,24.69272,87,,Z,Äigrumäe,2026-05-23 08:16:22+03,2026-05-23
2,8,1474,3,59.48485,24.88371,151,,Z,Äigrumäe,2026-05-23 08:16:22+03,2026-05-23
2,8,1476,62,59.44437,24.74527,279,,Z,Väike-Õismäe,2026-05-23 08:16:22+03,2026-05-23
2,8,1710,19,59.44237,24.79041,102,,Z,Äigrumäe,2026-05-23 08:16:22+03,2026-05-23
2,8,3393,92,59.47329,24.8368,192,,Z,Väike-Õismäe,2026-05-23 08:16:22+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:16:52+03,2026-05-23
2,8,1236,35,59.42941,24.69665,95,,Z,Äigrumäe,2026-05-23 08:16:52+03,2026-05-23
2,8,1474,3,59.48268,24.8871,133,,Z,Äigrumäe,2026-05-23 08:16:52+03,2026-05-23
2,8,1476,62,59.44377,24.74343,222,,Z,Väike-Õismäe,2026-05-23 08:16:52+03,2026-05-23
2,8,1710,19,59.44246,24.79164,81,,Z,Äigrumäe,2026-05-23 08:16:52+03,2026-05-23
2,8,3393,92,59.47116,24.83534,202,,Z,Väike-Õismäe,2026-05-23 08:16:52+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:17:22+03,2026-05-23
2,8,1236,35,59.42932,24.69801,97,,Z,Äigrumäe,2026-05-23 08:17:22+03,2026-05-23
2,8,1474,3,59.48102,24.89033,137,,Z,Äigrumäe,2026-05-23 08:17:22+03,2026-05-23
2,8,1476,62,59.44268,24.74263,203,,Z,Väike-Õismäe,2026-05-23 08:17:22+03,2026-05-23
2,8,1710,19,59.44294,24.79482,74,,Z,Äigrumäe,2026-05-23 08:17:22+03,2026-05-23
2,8,3393,92,59.47033,24.83492,194,,Z,Väike-Õismäe,2026-05-23 08:17:22+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:17:53+03,2026-05-23
2,8,1236,35,59.4293,24.69927,92,,Z,Äigrumäe,2026-05-23 08:17:53+03,2026-05-23
2,8,1474,3,59.48134,24.89076,111,,Z,Äigrumäe,2026-05-23 08:17:53+03,2026-05-23
2,8,1476,62,59.44173,24.74319,198,,Z,Väike-Õismäe,2026-05-23 08:17:53+03,2026-05-23
2,8,1710,19,59.44294,24.79484,74,,Z,Äigrumäe,2026-05-23 08:17:53+03,2026-05-23
2,8,3393,92,59.46888,24.83432,194,,Z,Väike-Õismäe,2026-05-23 08:17:53+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:18:23+03,2026-05-23
2,8,1236,35,59.42927,24.69935,92,,Z,Äigrumäe,2026-05-23 08:18:23+03,2026-05-23
2,8,1474,3,59.48133,24.89075,111,,Z,Äigrumäe,2026-05-23 08:18:23+03,2026-05-23
2,8,1476,62,59.44068,24.74042,234,,Z,Väike-Õismäe,2026-05-23 08:18:23+03,2026-05-23
2,8,1710,19,59.44491,24.79822,38,,Z,Äigrumäe,2026-05-23 08:18:23+03,2026-05-23
2,8,3393,92,59.46686,24.83247,211,,Z,Väike-Õismäe,2026-05-23 08:18:23+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:18:53+03,2026-05-23
2,8,1236,35,59.4292,24.70225,92,,Z,Äigrumäe,2026-05-23 08:18:53+03,2026-05-23
2,8,1474,3,59.48132,24.89074,111,,Z,Äigrumäe,2026-05-23 08:18:53+03,2026-05-23
2,8,1476,62,59.43981,24.73794,239,,Z,Väike-Õismäe,2026-05-23 08:18:53+03,2026-05-23
2,8,1710,19,59.446,24.79993,38,,Z,Äigrumäe,2026-05-23 08:18:53+03,2026-05-23
2,8,3393,92,59.46664,24.83293,179,,Z,Väike-Õismäe,2026-05-23 08:18:53+03,2026-05-23
2,8,1186,50,59.41219,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:19:23+03,2026-05-23
2,8,1236,35,59.4292,24.70419,93,,Z,Äigrumäe,2026-05-23 08:19:23+03,2026-05-23
2,8,1474,3,59.4813,24.89072,111,,Z,Äigrumäe,2026-05-23 08:19:23+03,2026-05-23
2,8,1476,62,59.43969,24.73754,239,,Z,Väike-Õismäe,2026-05-23 08:19:23+03,2026-05-23
2,8,1710,19,59.44639,24.80055,38,,Z,Äigrumäe,2026-05-23 08:19:23+03,2026-05-23
2,8,3393,92,59.46484,24.82976,225,,Z,Väike-Õismäe,2026-05-23 08:19:23+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:19:53+03,2026-05-23
2,8,1236,35,59.4292,24.70419,93,,Z,Äigrumäe,2026-05-23 08:19:53+03,2026-05-23
2,8,1474,3,59.4813,24.89071,111,,Z,Äigrumäe,2026-05-23 08:19:53+03,2026-05-23
2,8,1476,62,59.43759,24.73382,211,,Z,Väike-Õismäe,2026-05-23 08:19:53+03,2026-05-23
2,8,1710,19,59.44865,24.80397,37,,Z,Äigrumäe,2026-05-23 08:19:53+03,2026-05-23
2,8,3393,92,59.46259,24.82523,225,,Z,Väike-Õismäe,2026-05-23 08:19:53+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1236,35,59.42968,24.70658,59,,Z,Äigrumäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1474,3,59.48131,24.8907,111,,Z,Äigrumäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1476,62,59.43654,24.73058,271,,Z,Väike-Õismäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1710,19,59.45167,24.80745,22,,Z,Äigrumäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1829,77,59.41201,24.63538,,,Z,Äigrumäe,2026-05-23 08:20:23+03,2026-05-23
2,8,3393,92,59.4609,24.81874,245,,Z,Väike-Õismäe,2026-05-23 08:20:23+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1236,35,59.43049,24.70984,57,,Z,Äigrumäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1474,3,59.48131,24.89071,111,,Z,Äigrumäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1476,62,59.43625,24.72814,253,,Z,Väike-Õismäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1710,19,59.45457,24.80923,18,,Z,Äigrumäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1829,77,59.41201,24.63539,,,Z,Äigrumäe,2026-05-23 08:20:53+03,2026-05-23
2,8,3393,92,59.45885,24.81334,223,,Z,Väike-Õismäe,2026-05-23 08:20:53+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1236,35,59.43131,24.71249,61,,Z,Äigrumäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1474,4,59.48132,24.89071,111,,Z,Väike-Õismäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1476,62,59.43549,24.72589,237,,Z,Väike-Õismäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1710,19,59.4577,24.81207,26,,Z,Äigrumäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1829,77,59.41235,24.63606,43,,Z,Äigrumäe,2026-05-23 08:21:23+03,2026-05-23
2,8,3393,92,59.4561,24.81006,204,,Z,Väike-Õismäe,2026-05-23 08:21:23+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1236,35,59.43184,24.71399,57,,Z,Äigrumäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1474,4,59.48128,24.89048,111,,Z,Väike-Õismäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1476,62,59.434,24.72223,256,,Z,Väike-Õismäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1710,19,59.46007,24.81721,53,,Z,Äigrumäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1829,77,59.41251,24.63626,43,,Z,Äigrumäe,2026-05-23 08:21:54+03,2026-05-23
2,8,3393,92,59.45264,24.80754,196,,Z,Väike-Õismäe,2026-05-23 08:21:54+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1236,35,59.43307,24.71776,58,,Z,Äigrumäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1474,4,59.48157,24.88913,302,,Z,Väike-Õismäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1476,62,59.43381,24.7212,256,,Z,Väike-Õismäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1710,19,59.46076,24.81988,64,,Z,Äigrumäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1829,77,59.41276,24.63729,50,,Z,Äigrumäe,2026-05-23 08:22:24+03,2026-05-23
2,8,3393,92,59.44957,24.80473,213,,Z,Väike-Õismäe,2026-05-23 08:22:24+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1236,35,59.43348,24.71969,68,,Z,Äigrumäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1474,4,59.48375,24.88498,311,,Z,Väike-Õismäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1476,62,59.4334,24.71909,249,,Z,Väike-Õismäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1710,19,59.4619,24.82413,61,,Z,Äigrumäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1829,77,59.41232,24.63936,112,,Z,Äigrumäe,2026-05-23 08:22:54+03,2026-05-23
2,8,3393,92,59.44698,24.80091,217,,Z,Väike-Õismäe,2026-05-23 08:22:54+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1236,35,59.43394,24.72202,68,,Z,Äigrumäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1474,4,59.48445,24.88418,333,,Z,Väike-Õismäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1476,62,59.43285,24.71656,240,,Z,Väike-Õismäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1710,19,59.46301,24.82684,46,,Z,Äigrumäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1829,77,59.41236,24.64134,68,,Z,Äigrumäe,2026-05-23 08:23:24+03,2026-05-23
2,8,3393,92,59.44518,24.7981,218,,Z,Väike-Õismäe,2026-05-23 08:23:24+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1236,35,59.43404,24.72268,68,,Z,Äigrumäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1474,4,59.48621,24.8823,331,,Z,Väike-Õismäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1476,62,59.43286,24.71656,240,,Z,Väike-Õismäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1710,19,59.46482,24.83012,39,,Z,Äigrumäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1829,77,59.4138,24.64016,338,,Z,Äigrumäe,2026-05-23 08:23:54+03,2026-05-23
2,8,3393,92,59.44507,24.79795,217,,Z,Väike-Õismäe,2026-05-23 08:23:54+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1236,35,59.43456,24.72536,70,,Z,Äigrumäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1474,4,59.48662,24.88187,331,,Z,Väike-Õismäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1476,62,59.43233,24.71432,242,,Z,Väike-Õismäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1710,19,59.46706,24.83371,21,,Z,Äigrumäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1829,77,59.41522,24.63959,353,,Z,Äigrumäe,2026-05-23 08:24:24+03,2026-05-23
2,8,3393,92,59.4429,24.79364,243,,Z,Väike-Õismäe,2026-05-23 08:24:24+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1236,35,59.43495,24.72826,80,,Z,Äigrumäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1474,4,59.49003,24.88048,347,,Z,Väike-Õismäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1476,62,59.432,24.71339,235,,Z,Väike-Õismäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1710,19,59.46771,24.83398,11,,Z,Äigrumäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1829,77,59.41575,24.63968,2,,Z,Äigrumäe,2026-05-23 08:24:54+03,2026-05-23
2,8,3393,92,59.44287,24.78848,293,,Z,Väike-Õismäe,2026-05-23 08:24:54+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1236,35,59.43493,24.73231,100,,Z,Äigrumäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1474,4,59.49073,24.87898,273,,Z,Väike-Õismäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1476,62,59.43137,24.71144,237,,Z,Väike-Õismäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1710,19,59.46864,24.83445,14,,Z,Äigrumäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1829,77,59.41815,24.64132,28,,Z,Äigrumäe,2026-05-23 08:25:24+03,2026-05-23
2,8,3393,92,59.443,24.78782,293,,Z,Väike-Õismäe,2026-05-23 08:25:24+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1236,35,59.43537,24.73273,78,,Z,Äigrumäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1474,4,59.49072,24.87892,273,,Z,Väike-Õismäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1476,62,59.43005,24.70704,237,,Z,Väike-Õismäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1710,19,59.47109,24.83569,14,,Z,Äigrumäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1829,77,59.41955,24.64624,78,,Z,Äigrumäe,2026-05-23 08:25:55+03,2026-05-23
2,8,3393,92,59.44351,24.78001,258,,Z,Väike-Õismäe,2026-05-23 08:25:55+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1236,35,59.43672,24.73285,358,,Z,Äigrumäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1474,4,59.48954,24.87499,239,,Z,Väike-Õismäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1476,62,59.42989,24.70648,237,,Z,Väike-Õismäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1710,19,59.47161,24.83589,10,,Z,Äigrumäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1829,77,59.42019,24.64501,261,,Z,Äigrumäe,2026-05-23 08:26:25+03,2026-05-23
2,8,3393,92,59.44254,24.77539,248,,Z,Väike-Õismäe,2026-05-23 08:26:25+03,2026-05-23
2,8,1186,50,59.41214,24.63545,131,,Z,Väike-Õismäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1236,35,59.43708,24.73329,46,,Z,Äigrumäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1474,4,59.48832,24.8707,242,,Z,Väike-Õismäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1476,62,59.42954,24.70552,234,,Z,Väike-Õismäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1710,19,59.47405,24.83757,22,,Z,Äigrumäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1829,77,59.42067,24.64432,321,,Z,Äigrumäe,2026-05-23 08:26:55+03,2026-05-23
2,8,3393,92,59.44243,24.77488,248,,Z,Väike-Õismäe,2026-05-23 08:26:55+03,2026-05-23
2,8,1186,50,59.41215,24.63544,131,,Z,Väike-Õismäe,2026-05-23 08:27:25+03,2026-05-23
2,8,1236,35,59.43927,24.73662,51,,Z,Äigrumäe,2026-05-23 08:27:25+03,2026-05-23
2,8,1474,4,59.48738,24.86759,240,,Z,Väike-Õismäe,2026-05-23 08:27:25+03,2026-05-23
2,8,1476,62,59.42947,24.70523,239,,Z,Väike-Õismäe,2026-05-23 08:27:25+03,2026-05-23
2,8,1710,19,59.47424,24.84068,79,,Z,Äigrumäe,2026-05-23 08:27:25+03,2026-05-23
2,8,1829,77,59.42246,24.64524,47,,Z,Äigrumäe,2026-05-23 08:27:25+03,2026-05-23
2,8,3393,92,59.44141,24.77034,247,,Z,Väike-Õismäe,2026-05-23 08:27:25+03,2026-05-23
